Machine Module SVA1032X
Trace Name,Trace A
Meas Type,S11
Start Frequency,+1.000000000E+09
Stop Frequency,+3.200000000E+09
Format,Log Mag
IFBW,1.000000e+04




Trace Data
Frequency,Formatted Data
1.000000e+09,-6.884354e+00
1.011000e+09,-6.945984e+00
1.022000e+09,-6.724036e+00
1.033000e+09,-6.292489e+00
1.044000e+09,-6.151433e+00
1.055000e+09,-5.745851e+00
1.066000e+09,-5.802588e+00
1.077000e+09,-6.214524e+00
1.088000e+09,-6.655067e+00
1.099000e+09,-7.068861e+00
1.110000e+09,-7.088383e+00
1.121000e+09,-6.827677e+00
1.132000e+09,-6.371623e+00
1.143000e+09,-5.861756e+00
1.154000e+09,-5.603048e+00
1.165000e+09,-5.573965e+00
1.176000e+09,-5.759776e+00
1.187000e+09,-6.256384e+00
1.198000e+09,-6.899311e+00
1.209000e+09,-7.190895e+00
1.220000e+09,-7.145204e+00
1.231000e+09,-6.754444e+00
1.242000e+09,-6.243359e+00
1.253000e+09,-5.887111e+00
1.264000e+09,-5.920026e+00
1.275000e+09,-6.295171e+00
1.286000e+09,-6.805631e+00
1.297000e+09,-7.223147e+00
1.308000e+09,-7.211688e+00
1.319000e+09,-7.003840e+00
1.330000e+09,-6.584501e+00
1.341000e+09,-6.209519e+00
1.352000e+09,-5.971717e+00
1.363000e+09,-6.134456e+00
1.374000e+09,-6.472519e+00
1.385000e+09,-6.891231e+00
1.396000e+09,-7.203967e+00
1.407000e+09,-7.235738e+00
1.418000e+09,-6.847504e+00
1.429000e+09,-6.265568e+00
1.440000e+09,-6.044317e+00
1.451000e+09,-5.965366e+00
1.462000e+09,-6.482844e+00
1.473000e+09,-7.026590e+00
1.484000e+09,-7.450831e+00
1.495000e+09,-7.648153e+00
1.506000e+09,-7.220951e+00
1.517000e+09,-6.618333e+00
1.528000e+09,-6.343087e+00
1.539000e+09,-6.186013e+00
1.550000e+09,-6.362307e+00
1.561000e+09,-6.782010e+00
1.572000e+09,-7.189476e+00
1.583000e+09,-7.391085e+00
1.594000e+09,-7.196633e+00
1.605000e+09,-6.568278e+00
1.616000e+09,-6.029503e+00
1.627000e+09,-5.603091e+00
1.638000e+09,-5.525438e+00
1.649000e+09,-5.837728e+00
1.660000e+09,-6.598411e+00
1.671000e+09,-7.270286e+00
1.682000e+09,-7.551095e+00
1.693000e+09,-7.167637e+00
1.704000e+09,-6.607109e+00
1.715000e+09,-5.926373e+00
1.726000e+09,-5.825905e+00
1.737000e+09,-5.827375e+00
1.748000e+09,-6.456965e+00
1.759000e+09,-7.024667e+00
1.770000e+09,-7.409833e+00
1.781000e+09,-7.545968e+00
1.792000e+09,-7.319854e+00
1.803000e+09,-6.808413e+00
1.814000e+09,-6.426460e+00
1.825000e+09,-6.220843e+00
1.836000e+09,-6.318467e+00
1.847000e+09,-6.766791e+00
1.858000e+09,-7.287240e+00
1.869000e+09,-7.404154e+00
1.880000e+09,-7.203757e+00
1.891000e+09,-6.961142e+00
1.902000e+09,-6.566500e+00
1.913000e+09,-6.352113e+00
1.924000e+09,-6.456912e+00
1.935000e+09,-6.875826e+00
1.946000e+09,-7.446606e+00
1.957000e+09,-7.889582e+00
1.968000e+09,-7.737422e+00
1.979000e+09,-7.377477e+00
1.990000e+09,-6.837708e+00
2.001000e+09,-6.497850e+00
2.012000e+09,-6.411150e+00
2.023000e+09,-6.809734e+00
2.034000e+09,-7.258496e+00
2.045000e+09,-7.803256e+00
2.056000e+09,-8.150219e+00
2.067000e+09,-7.734174e+00
2.078000e+09,-7.090274e+00
2.089000e+09,-6.416434e+00
2.100000e+09,-6.115433e+00
2.111000e+09,-6.028889e+00
2.122000e+09,-6.466221e+00
2.133000e+09,-7.032654e+00
2.144000e+09,-7.281905e+00
2.155000e+09,-7.361865e+00
2.166000e+09,-6.979035e+00
2.177000e+09,-6.286576e+00
2.188000e+09,-5.858955e+00
2.199000e+09,-5.818895e+00
2.210000e+09,-5.846635e+00
2.221000e+09,-6.471404e+00
2.232000e+09,-6.851804e+00
2.243000e+09,-7.281307e+00
2.254000e+09,-7.109094e+00
2.265000e+09,-6.945843e+00
2.276000e+09,-6.136139e+00
2.287000e+09,-5.982547e+00
2.298000e+09,-5.696438e+00
2.309000e+09,-5.800417e+00
2.320000e+09,-6.107671e+00
2.331000e+09,-6.569769e+00
2.342000e+09,-6.694772e+00
2.353000e+09,-6.787071e+00
2.364000e+09,-6.487117e+00
2.375000e+09,-6.358508e+00
2.386000e+09,-6.129444e+00
2.397000e+09,-6.349572e+00
2.408000e+09,-6.051794e+00
2.419000e+09,-6.234943e+00
2.430000e+09,-6.593406e+00
2.441000e+09,-6.543100e+00
2.452000e+09,-6.741620e+00
2.463000e+09,-6.860823e+00
2.474000e+09,-6.843826e+00
2.485000e+09,-6.647744e+00
2.496000e+09,-6.710002e+00
2.507000e+09,-6.943579e+00
2.518000e+09,-6.843111e+00
2.529000e+09,-7.021227e+00
2.540000e+09,-7.193401e+00
2.551000e+09,-7.201060e+00
2.562000e+09,-7.235293e+00
2.573000e+09,-7.294558e+00
2.584000e+09,-7.115110e+00
2.595000e+09,-7.052939e+00
2.606000e+09,-6.758296e+00
2.617000e+09,-6.490711e+00
2.628000e+09,-6.545257e+00
2.639000e+09,-6.515205e+00
2.650000e+09,-6.737901e+00
2.661000e+09,-6.853661e+00
2.672000e+09,-6.940552e+00
2.683000e+09,-6.928118e+00
2.694000e+09,-6.685889e+00
2.705000e+09,-6.492490e+00
2.716000e+09,-6.435732e+00
2.727000e+09,-6.490374e+00
2.738000e+09,-6.471764e+00
2.749000e+09,-6.946392e+00
2.760000e+09,-7.345705e+00
2.771000e+09,-6.795113e+00
2.782000e+09,-6.558910e+00
2.793000e+09,-6.251875e+00
2.804000e+09,-5.751379e+00
2.815000e+09,-5.714218e+00
2.826000e+09,-5.952164e+00
2.837000e+09,-6.374084e+00
2.848000e+09,-6.741023e+00
2.859000e+09,-7.011580e+00
2.870000e+09,-7.043853e+00
2.881000e+09,-6.772719e+00
2.892000e+09,-6.243143e+00
2.903000e+09,-5.894102e+00
2.914000e+09,-5.889906e+00
2.925000e+09,-6.144106e+00
2.936000e+09,-6.822404e+00
2.947000e+09,-7.303586e+00
2.958000e+09,-7.495121e+00
2.969000e+09,-7.573657e+00
2.980000e+09,-7.252797e+00
2.991000e+09,-6.703558e+00
3.002000e+09,-6.697697e+00
3.013000e+09,-6.469650e+00
3.024000e+09,-7.180363e+00
3.035000e+09,-8.046314e+00
3.046000e+09,-8.564466e+00
3.057000e+09,-8.872295e+00
3.068000e+09,-8.642371e+00
3.079000e+09,-7.943393e+00
3.090000e+09,-7.334365e+00
3.101000e+09,-7.488778e+00
3.112000e+09,-7.542546e+00
3.123000e+09,-8.382090e+00
3.134000e+09,-9.144383e+00
3.145000e+09,-1.024159e+01
3.156000e+09,-9.638278e+00
3.167000e+09,-8.938407e+00
3.178000e+09,-8.365566e+00
3.189000e+09,-8.121189e+00
3.200000e+09,-8.606714e+00
Trace Name,Trace B
Meas Type,S21
Start Frequency,+1.000000000E+09
Stop Frequency,+3.200000000E+09
Format,Log Mag
IFBW,1.000000e+04




Trace Data
Frequency,Formatted Data
1.000000e+09,-2.537392e+00
1.011000e+09,-2.867409e+00
1.022000e+09,-3.179476e+00
1.033000e+09,-3.375227e+00
1.044000e+09,-3.390879e+00
1.055000e+09,-3.158180e+00
1.066000e+09,-2.780993e+00
1.077000e+09,-2.514176e+00
1.088000e+09,-2.492215e+00
1.099000e+09,-2.658161e+00
1.110000e+09,-2.925964e+00
1.121000e+09,-3.097043e+00
1.132000e+09,-3.234533e+00
1.143000e+09,-3.185867e+00
