Machine Module SVA1032X
Trace Name,Trace A
Meas Type,S11
Start Frequency,+1.000000000E+09
Stop Frequency,+3.200000000E+09
Format,Log Mag
IFBW,1.000000e+04




Trace Data
Frequency,Formatted Data
1.000000e+09,-6.692374e+00
1.011000e+09,-6.688089e+00
1.022000e+09,-6.600066e+00
1.033000e+09,-6.089079e+00
1.044000e+09,-5.911218e+00
1.055000e+09,-5.584429e+00
1.066000e+09,-5.624158e+00
1.077000e+09,-5.915060e+00
1.088000e+09,-6.360941e+00
1.099000e+09,-6.699044e+00
1.110000e+09,-6.680434e+00
1.121000e+09,-6.311505e+00
1.132000e+09,-5.937087e+00
1.143000e+09,-5.532372e+00
1.154000e+09,-5.421860e+00
1.165000e+09,-5.511173e+00
1.176000e+09,-5.882441e+00
1.187000e+09,-6.609238e+00
1.198000e+09,-7.149779e+00
1.209000e+09,-7.257524e+00
1.220000e+09,-7.097645e+00
1.231000e+09,-6.310032e+00
1.242000e+09,-5.723811e+00
1.253000e+09,-5.529892e+00
1.264000e+09,-5.507583e+00
1.275000e+09,-5.985642e+00
1.286000e+09,-6.431741e+00
1.297000e+09,-6.859625e+00
1.308000e+09,-6.857737e+00
1.319000e+09,-6.485822e+00
1.330000e+09,-6.028828e+00
1.341000e+09,-5.587776e+00
1.352000e+09,-5.560775e+00
1.363000e+09,-5.839576e+00
1.374000e+09,-6.384058e+00
1.385000e+09,-7.163712e+00
1.396000e+09,-7.757548e+00
1.407000e+09,-7.632991e+00
1.418000e+09,-7.055516e+00
1.429000e+09,-6.242192e+00
1.440000e+09,-5.783537e+00
1.451000e+09,-5.656452e+00
1.462000e+09,-6.103824e+00
1.473000e+09,-6.494601e+00
1.484000e+09,-7.068114e+00
1.495000e+09,-7.258694e+00
1.506000e+09,-6.982861e+00
1.517000e+09,-6.420879e+00
1.528000e+09,-6.045990e+00
1.539000e+09,-5.808495e+00
1.550000e+09,-5.946457e+00
1.561000e+09,-6.174706e+00
1.572000e+09,-6.832419e+00
1.583000e+09,-7.063734e+00
1.594000e+09,-7.068438e+00
1.605000e+09,-6.346325e+00
1.616000e+09,-5.904264e+00
1.627000e+09,-5.516704e+00
1.638000e+09,-5.379357e+00
1.649000e+09,-5.561984e+00
1.660000e+09,-6.265118e+00
1.671000e+09,-6.676696e+00
1.682000e+09,-7.012143e+00
1.693000e+09,-6.727758e+00
1.704000e+09,-6.280387e+00
1.715000e+09,-5.650070e+00
1.726000e+09,-5.602647e+00
1.737000e+09,-5.728090e+00
1.748000e+09,-6.176735e+00
1.759000e+09,-6.751479e+00
1.770000e+09,-7.286775e+00
1.781000e+09,-7.413295e+00
1.792000e+09,-7.057519e+00
1.803000e+09,-6.388834e+00
1.814000e+09,-5.792287e+00
1.825000e+09,-5.663978e+00
1.836000e+09,-5.875485e+00
1.847000e+09,-6.299817e+00
1.858000e+09,-6.935930e+00
1.869000e+09,-7.440716e+00
1.880000e+09,-7.352318e+00
1.891000e+09,-7.017268e+00
1.902000e+09,-6.511209e+00
1.913000e+09,-6.149305e+00
1.924000e+09,-6.182577e+00
1.935000e+09,-6.450170e+00
1.946000e+09,-7.014317e+00
1.957000e+09,-7.510431e+00
1.968000e+09,-7.800822e+00
1.979000e+09,-7.455291e+00
1.990000e+09,-7.033200e+00
2.001000e+09,-6.425580e+00
2.012000e+09,-6.094866e+00
2.023000e+09,-6.063644e+00
2.034000e+09,-6.232923e+00
2.045000e+09,-6.669262e+00
2.056000e+09,-7.177534e+00
2.067000e+09,-7.192302e+00
2.078000e+09,-6.914187e+00
2.089000e+09,-6.474045e+00
2.100000e+09,-6.247386e+00
2.111000e+09,-6.077476e+00
2.122000e+09,-6.355919e+00
2.133000e+09,-6.608865e+00
2.144000e+09,-6.929044e+00
2.155000e+09,-6.764942e+00
2.166000e+09,-6.591714e+00
2.177000e+09,-6.004323e+00
2.188000e+09,-5.711189e+00
2.199000e+09,-5.697500e+00
2.210000e+09,-5.666600e+00
2.221000e+09,-5.905417e+00
2.232000e+09,-6.354292e+00
2.243000e+09,-6.525544e+00
2.254000e+09,-6.440675e+00
2.265000e+09,-6.262241e+00
2.276000e+09,-5.913799e+00
2.287000e+09,-5.842995e+00
2.298000e+09,-5.632243e+00
2.309000e+09,-5.688356e+00
2.320000e+09,-5.974106e+00
2.331000e+09,-6.334901e+00
2.342000e+09,-6.546716e+00
2.353000e+09,-6.532538e+00
2.364000e+09,-6.241169e+00
2.375000e+09,-6.239897e+00
2.386000e+09,-5.961418e+00
2.397000e+09,-6.080212e+00
2.408000e+09,-6.009901e+00
2.419000e+09,-6.281625e+00
2.430000e+09,-6.475755e+00
2.441000e+09,-6.572867e+00
2.452000e+09,-6.889675e+00
2.463000e+09,-6.800470e+00
2.474000e+09,-6.501286e+00
2.485000e+09,-6.219317e+00
2.496000e+09,-6.072773e+00
2.507000e+09,-6.008564e+00
2.518000e+09,-6.212589e+00
2.529000e+09,-6.493174e+00
2.540000e+09,-6.982285e+00
2.551000e+09,-7.273772e+00
2.562000e+09,-7.555714e+00
2.573000e+09,-7.293314e+00
2.584000e+09,-6.916137e+00
2.595000e+09,-6.606329e+00
2.606000e+09,-6.085019e+00
2.617000e+09,-5.952057e+00
2.628000e+09,-6.186848e+00
2.639000e+09,-6.530132e+00
2.650000e+09,-7.222157e+00
2.661000e+09,-7.392306e+00
2.672000e+09,-7.286838e+00
2.683000e+09,-6.845416e+00
2.694000e+09,-6.500326e+00
2.705000e+09,-5.875658e+00
2.716000e+09,-5.511455e+00
2.727000e+09,-5.716647e+00
2.738000e+09,-5.928178e+00
2.749000e+09,-6.640959e+00
2.760000e+09,-7.518009e+00
2.771000e+09,-6.850102e+00
2.782000e+09,-6.421985e+00
2.793000e+09,-6.068424e+00
2.804000e+09,-5.501355e+00
2.815000e+09,-5.313365e+00
2.826000e+09,-5.617116e+00
2.837000e+09,-5.971412e+00
2.848000e+09,-6.980458e+00
2.859000e+09,-7.374964e+00
2.870000e+09,-7.491477e+00
2.881000e+09,-7.003975e+00
2.892000e+09,-6.338769e+00
2.903000e+09,-5.773587e+00
2.914000e+09,-5.608418e+00
2.925000e+09,-5.736598e+00
2.936000e+09,-6.350685e+00
2.947000e+09,-6.982619e+00
2.958000e+09,-7.536400e+00
2.969000e+09,-7.617661e+00
2.980000e+09,-7.262465e+00
2.991000e+09,-6.782704e+00
3.002000e+09,-6.469584e+00
3.013000e+09,-6.369465e+00
3.024000e+09,-6.944866e+00
3.035000e+09,-7.751915e+00
3.046000e+09,-8.383073e+00
3.057000e+09,-8.615616e+00
3.068000e+09,-8.392520e+00
3.079000e+09,-7.713729e+00
3.090000e+09,-6.987313e+00
3.101000e+09,-7.162408e+00
3.112000e+09,-7.504418e+00
3.123000e+09,-8.339115e+00
3.134000e+09,-9.191501e+00
3.145000e+09,-1.012014e+01
3.156000e+09,-9.346906e+00
3.167000e+09,-8.534776e+00
3.178000e+09,-7.659081e+00
3.189000e+09,-7.363745e+00
3.200000e+09,-8.055976e+00
Trace Name,Trace B
Meas Type,S21
Start Frequency,+1.000000000E+09
Stop Frequency,+3.200000000E+09
Format,Log Mag
IFBW,1.000000e+04




Trace Data
Frequency,Formatted Data
1.000000e+09,-2.776514e+00
1.011000e+09,-3.066479e+00
1.022000e+09,-3.338412e+00
1.033000e+09,-3.498252e+00
1.044000e+09,-3.489033e+00
1.055000e+09,-3.194402e+00
1.066000e+09,-2.788879e+00
1.077000e+09,-2.597700e+00
1.088000e+09,-2.677429e+00
1.099000e+09,-2.906541e+00
1.110000e+09,-3.106376e+00
1.121000e+09,-3.337649e+00
1.132000e+09,-3.440032e+00
1.143000e+09,-3.319983e+00
